nct_id,source_overall_status,discontinued,study_first_submitted_date,submission_year,temporal_group,dataset_version,aact_snapshot_date,aact_snapshot_file,label_source_table,label_rule,temporal_source_field,cohort_source_artifact,cohort_source_sha256
NCT00112125,COMPLETED,0,2005-05-27,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00113087,COMPLETED,0,2005-06-03,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00113698,TERMINATED,1,2005-06-09,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00115726,COMPLETED,0,2005-06-23,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00117234,COMPLETED,0,2005-06-30,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00117247,COMPLETED,0,2005-06-30,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00119691,COMPLETED,0,2005-07-07,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00120276,COMPLETED,0,2005-07-07,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00121472,COMPLETED,0,2005-07-12,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00121485,COMPLETED,0,2005-07-12,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00122135,COMPLETED,0,2005-07-18,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00123903,TERMINATED,1,2005-07-22,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00123955,COMPLETED,0,2005-07-22,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00124137,COMPLETED,0,2005-07-25,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00125437,TERMINATED,1,2005-07-29,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00125476,COMPLETED,0,2005-07-29,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00126425,COMPLETED,0,2005-08-02,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00126438,COMPLETED,0,2005-08-03,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00128258,TERMINATED,1,2005-08-08,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00129363,COMPLETED,0,2005-08-08,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00130611,COMPLETED,0,2005-08-12,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00130884,COMPLETED,0,2005-08-15,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00132886,COMPLETED,0,2005-08-18,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00132977,COMPLETED,0,2005-08-18,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00138398,COMPLETED,0,2005-08-26,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00141856,COMPLETED,0,2005-08-30,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00145873,TERMINATED,1,2005-09-01,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00146679,COMPLETED,0,2005-09-02,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00146848,COMPLETED,0,2005-09-02,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00147706,COMPLETED,0,2005-09-02,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00149227,COMPLETED,0,2005-09-06,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00149409,COMPLETED,0,2005-09-06,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00149422,COMPLETED,0,2005-09-06,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00151619,TERMINATED,1,2005-09-08,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00154115,COMPLETED,0,2005-09-07,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00156390,COMPLETED,0,2005-09-08,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00156728,COMPLETED,0,2005-09-08,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00156780,COMPLETED,0,2005-09-08,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00157846,TERMINATED,1,2005-09-09,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00158925,COMPLETED,0,2005-09-08,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00158938,COMPLETED,0,2005-09-08,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00158951,COMPLETED,0,2005-09-08,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00158964,COMPLETED,0,2005-09-08,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00158977,COMPLETED,0,2005-09-08,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00159614,COMPLETED,0,2005-09-07,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00159627,COMPLETED,0,2005-09-07,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00160134,COMPLETED,0,2005-09-08,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00162565,COMPLETED,0,2005-09-09,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00166010,WITHDRAWN,1,2005-09-12,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00166049,COMPLETED,0,2005-08-31,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00166127,TERMINATED,1,2005-09-12,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00170183,COMPLETED,0,2005-09-13,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00170300,COMPLETED,0,2005-09-09,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00170313,TERMINATED,1,2005-09-13,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00171106,COMPLETED,0,2005-09-10,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00175279,COMPLETED,0,2005-09-10,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00176319,COMPLETED,0,2005-09-09,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00176332,COMPLETED,0,2005-09-10,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
NCT00176384,COMPLETED,0,2005-09-10,2005,development,HTT-P1-AACT-20260905,2026-09-05,20260905_export_ctgov.zip,ctgov.studies.overall_status,COMPLETED=0;TERMINATED|WITHDRAWN=1,ctgov.studies.study_first_submitted_date,step2_reconciliation/HeartTrialTwin_step2_cohort_reconciliation.csv,5a254575d8d5276d1176b53b38dad6600b46d6732441698e8e14668699d8ac43
